id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_num,ingreso,anio_mes,id_cliente,nombre,edad,ciudad,ingresos,segmento_edad
2606,Laptop,$87.31,2.0,2024-09-19,Electrónica,87.31,174.62,2024-09,232,Bartholomeus Rigge,41,Resistencia,37030.07,35-44
2753,Smartphone,$60.87,12.0,2024-09-19,Electrónica,60.87,730.4399999999999,2024-09,484,Eugen Burke,36,Santa Fe,50349.56,35-44
1258,Cafetera,$77.56,6.0,2024-09-20,Electrodomésticos,77.56,465.36,2024-09,166,Barry Ramsby,35,Posadas,35156.97,35-44
441,Lámpara de mesa,$120.13,11.0,2024-09-21,Decoración,120.13,1321.4299999999998,2024-09,385,Saxe de Glanville,37,San Miguel de Tucumán,51177.03,35-44
1538,Cafetera,$120.80,7.0,2024-09-21,Electrodomésticos,120.8,845.6,2024-09,227,Carlene Peek,40,Merlo,48526.08,35-44
1763,Microondas,$67.94,12.0,2024-09-21,Electrodomésticos,67.94,815.28,2024-09,237,Erinn Crotty,41,Mar del Plata,20822.35,35-44
1945,Lavadora,$62.12,10.0,2024-09-21,Electrodomésticos,62.12,621.1999999999999,2024-09,276,Louisette Coleford,42,Salta,17819.28,35-44
2430,Consola de videojuegos,$62.77,7.0,2024-09-21,Electrónica,62.77,439.39000000000004,2024-09,270,Goldia Bonas,29,Mar del Plata,32318.9,25-34
3,Espejo decorativo,$51.32,1.0,2024-09-22,Decoración,51.32,51.32,2024-09,362,Albrecht Itchingham,50,Posadas,48947.49,45-54
250,Adorno de pared,$104.58,7.0,2024-09-22,Decoración,104.58,732.06,2024-09,315,Saudra Braitling,33,Corrientes,38366.67,25-34
573,Espejo decorativo,$115.17,4.0,2024-09-22,Decoración,115.17,460.68,2024-09,488,Levin Oats,43,San Miguel de Tucumán,37622.33,35-44
1681,Freidora eléctrica,$82.95,4.0,2024-09-22,Electrodomésticos,82.95,331.8,2024-09,338,Annmarie Mont,55,San Miguel de Tucumán,32529.31,55-64
1949,Batidora,$33.51,5.0,2024-09-22,Electrodomésticos,33.51,167.54999999999998,2024-09,565,Jewelle Mabbett,33,Córdoba,30522.64,25-34
68,Rincón de plantas,$109.60,4.0,2024-09-23,Decoración,109.6,438.4,2024-09,536,Leticia Armes,70,Rosario,18073.59,65+
194,Jarrón decorativo,$31.14,11.0,2024-09-23,Decoración,31.14,342.54,2024-09,522,Lucina Screech,53,San Miguel de Tucumán,17044.92,45-54
461,Lámpara de mesa,$121.83,3.0,2024-09-23,Decoración,121.83,365.49,2024-09,151,Hedwiga Spanton,52,Mar del Plata,33508.69,45-54
717,Elementos de cerámica,$35.39,11.0,2024-09-23,Decoración,35.39,389.29,2024-09,486,Kerwinn Ledur,52,Resistencia,32513.26,45-54
932,Cuadro decorativo,$78.45,4.0,2024-09-23,Decoración,78.45,313.8,2024-09,436,Rois Reddell,43,Buenos Aires,42603.71,35-44
1782,Heladera,$99.66,12.0,2024-09-23,Electrodomésticos,99.66,1195.92,2024-09,386,Burt Meindl,38,Merlo,35262.5,35-44
2331,Parlantes Bluetooth,$26.24,6.0,2024-09-23,Electrónica,26.24,157.44,2024-09,10,Andy Mendenhall,52,Rosario,37153.94,45-54
2632,Televisor,$40.39,2.0,2024-09-23,Electrónica,40.39,80.78,2024-09,351,Kitti Earey,53,Rosario,34873.86,45-54
478,Rincón de plantas,$44.03,10.0,2024-09-24,Decoración,44.03,440.3,2024-09,108,Branden Mabe,25,Mar del Plata,23295.13,25-34
531,Lámpara de mesa,$66.98,4.0,2024-09-24,Decoración,66.98,267.92,2024-09,117,Rina Pethick,36,Posadas,28312.38,35-44
580,Adorno de pared,$41.81,12.0,2024-09-24,Decoración,41.81,501.72,2024-09,536,Leticia Armes,70,Rosario,18073.59,65+
960,Adorno de pared,$56.56,8.0,2024-09-24,Decoración,56.56,452.48,2024-09,305,Etan Meron,58,Bahía Blanca,20780.9,55-64
1298,Cafetera,$60.68,6.0,2024-09-24,Electrodomésticos,60.68,364.08,2024-09,143,Doug Provost,25,Mar del Plata,29935.39,25-34
1461,Freidora eléctrica,$108.58,12.0,2024-09-24,Electrodomésticos,108.58,1302.96,2024-09,324,Doug Sandaver,29,Salta,22568.9,25-34
2446,Laptop,$114.74,2.0,2024-09-24,Electrónica,114.74,229.48,2024-09,290,Em Conyard,33,Mar del Plata,58953.48,25-34
93,Espejo decorativo,$44.57,9.0,2024-09-25,Decoración,44.57,401.13,2024-09,161,Francis Killby,37,Corrientes,35931.21,35-44
437,Elementos de cerámica,$35.83,9.0,2024-09-25,Decoración,35.83,322.46999999999997,2024-09,520,Aarika Brehat,38,San Miguel de Tucumán,35066.83,35-44
750,Adorno de pared,$108.77,2.0,2024-09-25,Decoración,108.77,217.54,2024-09,471,Briant Shayes,28,Resistencia,32428.68,25-34
956,Cortinas,$37.35,2.0,2024-09-25,Decoración,37.35,74.7,2024-09,372,Denys Drewery,41,Resistencia,26820.9,35-44
1359,Batidora,$121.44,11.0,2024-09-25,Electrodomésticos,121.44,1335.84,2024-09,479,Jayne Liverseege,42,Corrientes,51975.27,35-44
1482,Heladera,$86.99,12.0,2024-09-25,Electrodomésticos,86.99,1043.8799999999999,2024-09,277,Tommy Top,38,Córdoba,6221.17,35-44
2202,Televisor,$31.84,7.0,2024-09-25,Electrónica,31.84,222.88,2024-09,495,Karol Bickerstasse,40,Bahía Blanca,23569.13,35-44
2248,SmartWatch,$88.46,8.0,2024-09-25,Electrónica,88.46,707.68,2024-09,398,Ulrich Misk,30,Rosario,34550.41,25-34
2317,Cámara digital,$56.34,7.0,2024-09-25,Electrónica,56.34,394.38,2024-09,361,Lynde MacCart,36,Mar del Plata,5552.45,35-44
2500,Consola de videojuegos,$53.64,8.0,2024-09-25,Electrónica,53.64,429.12,2024-09,555,Dorree Hassen,42,Buenos Aires,36866.66,35-44
103,Espejo decorativo,$43.78,11.0,2024-09-26,Decoración,43.78,481.58000000000004,2024-09,13,Hadria Hinkensen,33,San Miguel de Tucumán,56171.38,25-34
666,Cortinas,$29.89,4.0,2024-09-26,Decoración,29.89,119.56,2024-09,534,Graham Cuthbertson,36,Resistencia,48565.08,35-44
698,Rincón de plantas,$93.59,10.0,2024-09-26,Decoración,93.59,935.9000000000001,2024-09,237,Erinn Crotty,41,Mar del Plata,20822.35,35-44
1228,Cafetera,$115.89,4.0,2024-09-26,Electrodomésticos,115.89,463.56,2024-09,103,Hanson Lum,33,San Miguel de Tucumán,40501.49,25-34
2400,Consola de videojuegos,$84.09,12.0,2024-09-26,Electrónica,84.09,1009.08,2024-09,42,Frazer Wooding,30,Bahía Blanca,39243.17,25-34
2793,Smartphone,$91.37,8.0,2024-09-26,Electrónica,91.37,730.96,2024-09,80,Cortney Stetson,43,Buenos Aires,50757.4,35-44
2994,Auriculares,$94.36,9.0,2024-09-26,Electrónica,94.36,849.24,2024-09,150,Jaclyn Crepin,56,Corrientes,23760.91,55-64
379,Lámpara de mesa,$49.43,7.0,2024-09-27,Decoración,49.43,346.01,2024-09,164,Sheffie Ford,27,Posadas,45087.63,25-34
409,Lámpara de mesa,$53.65,5.0,2024-09-27,Decoración,53.65,268.25,2024-09,402,Husein Dies,42,Rosario,42243.51,35-44
445,Alfombra,$70.36,12.0,2024-09-27,Decoración,70.36,844.3199999999999,2024-09,83,Mindy Bootes,26,Rosario,19009.84,25-34
842,Cuadro decorativo,$71.40,2.0,2024-09-27,Decoración,71.4,142.8,2024-09,90,Obed Cosham,37,Rosario,50428.21,35-44
1674,Aspiradora,$40.59,8.0,2024-09-27,Electrodomésticos,40.59,324.72,2024-09,434,Sadie Semble,65,Merlo,38093.36,65+
2000,Plancha de vapor,$105.50,3.0,2024-09-27,Electrodomésticos,105.5,316.5,2024-09,129,Dave Bosson,36,Bahía Blanca,38074.11,35-44
2190,Consola de videojuegos,$48.86,3.0,2024-09-27,Electrónica,48.86,146.57999999999998,2024-09,473,Dollie O'Roan,25,Resistencia,51350.49,25-34
2686,Laptop,$64.56,11.0,2024-09-27,Electrónica,64.56,710.1600000000001,2024-09,296,Roanna Hulls,28,Salta,25078.01,25-34
304,Jarrón decorativo,$67.72,4.0,2024-09-28,Decoración,67.72,270.88,2024-09,80,Cortney Stetson,43,Buenos Aires,50757.4,35-44
562,Cuadro decorativo,$29.72,3.0,2024-09-28,Decoración,29.72,89.16,2024-09,176,Cosette Baggaley,39,Merlo,27080.31,35-44
1247,Horno eléctrico,$55.00,4.0,2024-09-28,Electrodomésticos,55.0,220.0,2024-09,42,Frazer Wooding,30,Bahía Blanca,39243.17,25-34
2117,Cámara digital,$73.65,11.0,2024-09-28,Electrónica,73.65,810.1500000000001,2024-09,312,Marcella Gravett,31,San Miguel de Tucumán,20201.52,25-34
2341,Parlantes Bluetooth,$81.98,2.0,2024-09-28,Electrónica,81.98,163.96,2024-09,184,Cello Bentjens,31,Bahía Blanca,40253.67,25-34
2820,Consola de videojuegos,$32.49,6.0,2024-09-28,Electrónica,32.49,194.94,2024-09,171,Maegan Trillo,62,Mar del Plata,42590.61,55-64
26,Cortinas,$38.87,11.0,2024-09-29,Decoración,38.87,427.57,2024-09,390,Shay Woolager,23,Merlo,22397.82,<=24
614,Jarrón decorativo,$107.04,7.0,2024-09-29,Decoración,107.04,749.2800000000001,2024-09,177,Fransisco Lillo,28,Corrientes,35011.85,25-34
1268,Cafetera,$94.35,12.0,2024-09-29,Electrodomésticos,94.35,1132.1999999999998,2024-09,437,Shelia Alenshev,43,Santa Fe,13603.06,35-44
1408,Cafetera,$56.98,11.0,2024-09-29,Electrodomésticos,56.98,626.78,2024-09,118,Brigitte Houlden,53,San Miguel de Tucumán,30953.38,45-54
1522,Heladera,$90.32,12.0,2024-09-29,Electrodomésticos,90.32,1083.84,2024-09,262,Rosaline Demicoli,31,Posadas,40016.46,25-34
1528,Cafetera,$99.75,12.0,2024-09-29,Electrodomésticos,99.75,1197.0,2024-09,159,Fabian Chancelier,46,Rosario,37220.19,45-54
1679,Batidora,$49.23,12.0,2024-09-29,Electrodomésticos,49.23,590.76,2024-09,363,Briney Fishbourne,22,Salta,35248.26,<=24
1704,Aspiradora,$111.82,9.0,2024-09-29,Electrodomésticos,111.82,1006.3799999999999,2024-09,498,Somerset Flanaghan,31,Mar del Plata,35099.03,25-34
2168,SmartWatch,$89.68,8.0,2024-09-29,Electrónica,89.68,717.44,2024-09,521,Anselm Sabati,38,Posadas,32676.69,35-44
2450,Consola de videojuegos,$87.91,4.0,2024-09-29,Electrónica,87.91,351.64,2024-09,485,Den Warriner,50,Posadas,36725.7,45-54
2467,Cámara digital,$70.53,7.0,2024-09-29,Electrónica,70.53,493.71000000000004,2024-09,500,Gunar Antonio,40,San Miguel de Tucumán,58970.48,35-44
2600,Consola de videojuegos,$94.57,3.0,2024-09-29,Electrónica,94.57,283.71,2024-09,336,Jaymie Halsey,32,Córdoba,28658.31,25-34
2864,Tablet,$105.06,6.0,2024-09-29,Electrónica,105.06,630.36,2024-09,67,Humphrey Nertney,25,Santa Fe,33401.67,25-34
2925,Auriculares,$26.21,4.0,2024-09-29,Electrónica,26.21,104.84,2024-09,365,Ellwood Nancekivell,38,Posadas,36909.15,35-44
232,Cuadro decorativo,$118.49,6.0,2024-09-30,Decoración,118.49,710.9399999999999,2024-09,405,Timothea MacNucator,39,Resistencia,34610.4,35-44
385,Alfombra,$86.29,3.0,2024-09-30,Decoración,86.29,258.87,2024-09,329,Jarid Davidovici,36,Resistencia,88053.01,35-44
415,Alfombra,$63.40,5.0,2024-09-30,Decoración,63.4,317.0,2024-09,441,Pedro Domico,24,Mar del Plata,4087.74,<=24
500,Adorno de pared,$110.88,4.0,2024-09-30,Decoración,110.88,443.52,2024-09,251,Giustina Mingauld,39,Resistencia,19572.3,35-44
565,Alfombra,$55.34,2.0,2024-09-30,Decoración,55.34,110.68,2024-09,515,Benni Charge,23,Mar del Plata,32846.17,<=24
683,Espejo decorativo,$123.55,5.0,2024-09-30,Decoración,123.55,617.75,2024-09,537,Aidan Leavens,62,Merlo,23764.19,55-64
705,Alfombra,$49.89,3.0,2024-09-30,Decoración,49.89,149.67000000000002,2024-09,238,Alexandra Stapley,29,Salta,20319.72,25-34
899,Candelabro,$51.01,6.0,2024-09-30,Decoración,51.01,306.06,2024-09,408,Michele Mattiessen,43,Salta,30235.29,35-44
996,Cortinas,$33.07,3.0,2024-09-30,Decoración,33.07,99.21000000000001,2024-09,89,Liana Goldstone,40,Corrientes,45912.27,35-44
1187,Horno eléctrico,$99.57,8.0,2024-09-30,Electrodomésticos,99.57,796.56,2024-09,318,Verine Jentin,64,Bahía Blanca,28484.33,55-64
1411,Freidora eléctrica,$102.20,5.0,2024-09-30,Electrodomésticos,102.2,511.0,2024-09,269,Carilyn O'Mailey,52,Bahía Blanca,3603.65,45-54
1511,Freidora eléctrica,$116.49,2.0,2024-09-30,Electrodomésticos,116.49,232.98,2024-09,385,Saxe de Glanville,37,San Miguel de Tucumán,51177.03,35-44
1644,Aspiradora,$123.36,11.0,2024-09-30,Electrodomésticos,123.36,1356.96,2024-09,210,Stephi Ties,38,Bahía Blanca,39717.6,35-44
2031,Parlantes Bluetooth,$31.44,4.0,2024-09-30,Electrónica,31.44,125.76,2024-09,59,Linea Colbridge,45,Corrientes,30800.4,45-54
2141,Parlantes Bluetooth,$116.34,12.0,2024-09-30,Electrónica,116.34,1396.08,2024-09,224,Dudley Stallworth,33,Buenos Aires,20196.84,25-34
521,Lámpara de mesa,$48.44,6.0,2024-10-01,Decoración,48.44,290.64,2024-10,492,Kora Dowbiggin,31,Buenos Aires,34710.4,25-34
590,Adorno de pared,$30.18,8.0,2024-10-01,Decoración,30.18,241.44,2024-10,456,Blaine Calow,35,Córdoba,5095.26,35-44
892,Cuadro decorativo,$61.57,3.0,2024-10-01,Decoración,61.57,184.71,2024-10,495,Karol Bickerstasse,40,Bahía Blanca,23569.13,35-44
968,Rincón de plantas,$60.20,3.0,2024-10-01,Decoración,60.2,180.60000000000002,2024-10,370,Jorey Knappett,38,Mar del Plata,14243.87,35-44
1062,Heladera,$121.59,4.0,2024-10-01,Electrodomésticos,121.59,486.36,2024-10,276,Louisette Coleford,42,Salta,17819.28,35-44
1423,Microondas,$108.25,12.0,2024-10-01,Electrodomésticos,108.25,1299.0,2024-10,386,Burt Meindl,38,Merlo,35262.5,35-44
2271,Parlantes Bluetooth,$61.01,1.0,2024-10-01,Electrónica,61.01,61.01,2024-10,446,Gillan St. Hill,29,Mar del Plata,52757.36,25-34
2295,Auriculares,$56.21,2.0,2024-10-01,Electrónica,56.21,112.42,2024-10,371,Yoshi Baysting,29,Bahía Blanca,25726.65,25-34
1345,Lavadora,$51.32,4.0,2024-10-02,Electrodomésticos,51.32,205.28,2024-10,53,Brigid Mainds,26,Córdoba,45641.94,25-34
2012,Televisor,$48.02,7.0,2024-10-02,Electrónica,48.02,336.14000000000004,2024-10,81,Kendall Androsik,45,Rosario,43948.65,45-54
2226,Laptop,$99.45,5.0,2024-10-02,Electrónica,99.45,497.25,2024-10,247,Shaw Dell'Abbate,33,Posadas,41806.83,25-34
2442,Televisor,$71.48,4.0,2024-10-02,Electrónica,71.48,285.92,2024-10,34,Tomaso Murname,35,Mar del Plata,28615.26,35-44
2576,Laptop,$123.53,10.0,2024-10-02,Electrónica,123.53,1235.3,2024-10,202,Denis Toping,43,Corrientes,36725.7,35-44
2656,Laptop,$31.99,9.0,2024-10-02,Electrónica,31.99,287.90999999999997,2024-10,224,Dudley Stallworth,33,Buenos Aires,20196.84,25-34
2915,Auriculares,$33.81,11.0,2024-10-02,Electrónica,33.81,371.91,2024-10,409,Cosimo Bysh,72,Santa Fe,17159.76,65+
38,Rincón de plantas,$26.44,4.0,2024-10-03,Decoración,26.44,105.76,2024-10,482,Sauncho Ings,22,Córdoba,39160.37,<=24
681,Lámpara de mesa,$113.04,1.0,2024-10-03,Decoración,113.04,113.04,2024-10,284,Joanie Backler,69,Santa Fe,51581.12,65+
1815,Lavadora,$65.29,5.0,2024-10-03,Electrodomésticos,65.29,326.45000000000005,2024-10,368,La verne Golsthorp,40,Córdoba,55682.22,35-44
2703,Smartphone,$123.40,12.0,2024-10-03,Electrónica,123.4,1480.8000000000002,2024-10,406,Frederica Simo,35,Rosario,49802.37,35-44
2725,Auriculares,$107.61,1.0,2024-10-03,Electrónica,107.61,107.61,2024-10,449,Tadeas Millwater,35,Corrientes,39688.56,35-44
786,Cortinas,$27.17,8.0,2024-10-04,Decoración,27.17,217.36,2024-10,244,Jenn McKendry,48,Posadas,39426.13,45-54
1358,Cafetera,$95.67,12.0,2024-10-04,Electrodomésticos,95.67,1148.04,2024-10,353,Camey Cloy,54,Rosario,27324.28,45-54
1709,Batidora,$89.72,10.0,2024-10-04,Electrodomésticos,89.72,897.2,2024-10,93,Crystie Demschke,45,Buenos Aires,26609.66,45-54
1857,Horno eléctrico,$74.80,5.0,2024-10-04,Electrodomésticos,74.8,374.0,2024-10,445,Tremayne Khoter,54,Rosario,35552.3,45-54
2406,Laptop,$121.00,10.0,2024-10-04,Electrónica,121.0,1210.0,2024-10,381,Hartwell Balharrie,43,Resistencia,26112.9,35-44
2538,SmartWatch,$29.14,12.0,2024-10-04,Electrónica,29.14,349.68,2024-10,565,Jewelle Mabbett,33,Córdoba,30522.64,25-34
753,Espejo decorativo,$119.86,4.0,2024-10-05,Decoración,119.86,479.44,2024-10,513,Brian Longland,24,Posadas,16211.05,<=24
898,Rincón de plantas,$67.87,11.0,2024-10-05,Decoración,67.87,746.57,2024-10,405,Timothea MacNucator,39,Resistencia,34610.4,35-44
924,Jarrón decorativo,$64.39,11.0,2024-10-05,Decoración,64.39,708.29,2024-10,19,Cari Marzellano,38,Mar del Plata,53114.05,35-44
1650,Plancha de vapor,$117.52,2.0,2024-10-05,Electrodomésticos,117.52,235.04,2024-10,489,Emmott Thomasset,43,Merlo,43436.96,35-44
1779,Batidora,$122.12,4.0,2024-10-05,Electrodomésticos,122.12,488.48,2024-10,329,Jarid Davidovici,36,Resistencia,88053.01,35-44
1796,Secadora,$63.51,11.0,2024-10-05,Electrodomésticos,63.51,698.61,2024-10,552,Tandy Guyot,27,Posadas,41698.13,25-34
2841,Parlantes Bluetooth,$48.99,10.0,2024-10-05,Electrónica,48.99,489.90000000000003,2024-10,172,Bent Isenor,28,Santa Fe,74147.65,25-34
1280,Plancha de vapor,$31.01,7.0,2024-10-06,Electrodomésticos,31.01,217.07000000000002,2024-10,420,Carmelia Levermore,28,Rosario,36003.94,25-34
1595,Lavadora,$80.48,4.0,2024-10-06,Electrodomésticos,80.48,321.92,2024-10,78,Haley Ewbanks,38,Salta,35205.04,35-44
1711,Freidora eléctrica,$34.28,2.0,2024-10-06,Electrodomésticos,34.28,68.56,2024-10,461,Pepi Bart,33,Buenos Aires,24099.98,25-34
2417,Cámara digital,$109.02,2.0,2024-10-06,Electrónica,109.02,218.04,2024-10,246,Aldous Stivers,33,Posadas,32325.65,25-34
2443,Smartphone,$111.34,5.0,2024-10-06,Electrónica,111.34,556.7,2024-10,45,Eloise McPaik,36,San Miguel de Tucumán,20234.81,35-44
158,Rincón de plantas,$117.14,8.0,2024-10-07,Decoración,117.14,937.12,2024-10,295,Bette-ann Bertholin,40,Bahía Blanca,35319.17,35-44
223,Espejo decorativo,$70.04,3.0,2024-10-07,Decoración,70.04,210.12,2024-10,21,Lorry Santori,47,Corrientes,42000.81,45-54
474,Jarrón decorativo,$38.87,10.0,2024-10-07,Decoración,38.87,388.7,2024-10,269,Carilyn O'Mailey,52,Bahía Blanca,3603.65,45-54
1032,Heladera,$31.35,11.0,2024-10-07,Electrodomésticos,31.35,344.85,2024-10,524,Arin Mulhall,37,Rosario,27253.03,35-44
1141,Freidora eléctrica,$71.45,12.0,2024-10-07,Electrodomésticos,71.45,857.4000000000001,2024-10,176,Cosette Baggaley,39,Merlo,27080.31,35-44
1738,Cafetera,$40.25,3.0,2024-10-07,Electrodomésticos,40.25,120.75,2024-10,135,Giffer Hinstock,28,Córdoba,31190.27,25-34
2188,SmartWatch,$41.24,4.0,2024-10-07,Electrónica,41.24,164.96,2024-10,342,Karin Scarff,40,Merlo,42159.96,35-44
2433,Smartphone,$117.66,5.0,2024-10-07,Electrónica,117.66,588.3,2024-10,174,Nelli Yanshonok,45,Merlo,33626.6,45-54
2515,Auriculares,$99.53,1.0,2024-10-07,Electrónica,99.53,99.53,2024-10,95,Laney Glewe,36,Posadas,56357.47,35-44
2608,SmartWatch,$60.98,5.0,2024-10-07,Electrónica,60.98,304.9,2024-10,77,Silvanus Keer,23,Merlo,34822.1,<=24
2831,Parlantes Bluetooth,$86.32,10.0,2024-10-07,Electrónica,86.32,863.1999999999999,2024-10,117,Rina Pethick,36,Posadas,28312.38,35-44
6,Cortinas,$58.87,11.0,2024-10-08,Decoración,58.87,647.5699999999999,2024-10,360,Elton Ormrod,44,San Miguel de Tucumán,24152.9,35-44
670,Adorno de pared,$55.21,7.0,2024-10-08,Decoración,55.21,386.47,2024-10,157,Westbrook O'Caherny,25,Santa Fe,29982.55,25-34
816,Cortinas,$74.32,11.0,2024-10-08,Decoración,74.32,817.52,2024-10,17,Minor Josephy,28,Santa Fe,47018.78,25-34
991,Lámpara de mesa,$79.63,12.0,2024-10-08,Decoración,79.63,955.56,2024-10,532,Matelda Pearn,40,Bahía Blanca,35394.54,35-44
1204,Aspiradora,$87.88,2.0,2024-10-08,Electrodomésticos,87.88,175.76,2024-10,454,Anabelle Featenby,30,Mar del Plata,45631.68,25-34
2533,Smartphone,$64.37,1.0,2024-10-08,Electrónica,64.37,64.37,2024-10,116,Gabrielle Napolitano,29,Merlo,39892.04,25-34
2598,SmartWatch,$113.97,7.0,2024-10-08,Electrónica,113.97,797.79,2024-10,170,Ogdon Swadlinge,35,Mar del Plata,16313.81,35-44
2724,Tablet,$42.93,5.0,2024-10-08,Electrónica,42.93,214.65,2024-10,59,Linea Colbridge,45,Corrientes,30800.4,45-54
2738,SmartWatch,$65.16,3.0,2024-10-08,Electrónica,65.16,195.48,2024-10,422,Laetitia Summers,43,Santa Fe,14123.28,35-44
134,Jarrón decorativo,$103.16,11.0,2024-10-09,Decoración,103.16,1134.76,2024-10,353,Camey Cloy,54,Rosario,27324.28,45-54
2353,Smartphone,$33.52,8.0,2024-10-09,Electrónica,33.52,268.16,2024-10,517,Emily Whitebread,53,Bahía Blanca,36408.87,45-54
2376,Laptop,$106.01,5.0,2024-10-09,Electrónica,106.01,530.0500000000001,2024-10,17,Minor Josephy,28,Santa Fe,47018.78,25-34
60,Adorno de pared,$32.58,9.0,2024-10-10,Decoración,32.58,293.21999999999997,2024-10,392,Kelbee Eickhoff,35,Corrientes,31057.96,35-44
117,Elementos de cerámica,$29.63,4.0,2024-10-10,Decoración,29.63,118.52,2024-10,87,Jaquith De Goey,30,San Miguel de Tucumán,25454.48,25-34
364,Jarrón decorativo,$73.49,12.0,2024-10-10,Decoración,73.49,881.8799999999999,2024-10,241,Glenine Carette,28,Resistencia,31591.9,25-34
498,Rincón de plantas,$42.62,4.0,2024-10-10,Decoración,42.62,170.48,2024-10,462,Cherilynn Inch,29,Salta,19754.23,25-34
668,Rincón de plantas,$61.18,8.0,2024-10-10,Decoración,61.18,489.44,2024-10,355,Kimmi Kensall,29,Rosario,54622.04,25-34
1133,Microondas,$121.17,3.0,2024-10-10,Electrodomésticos,121.17,363.51,2024-10,567,Micah Matis,31,Corrientes,42927.86,25-34
1221,Freidora eléctrica,$112.79,11.0,2024-10-10,Electrodomésticos,112.79,1240.69,2024-10,485,Den Warriner,50,Posadas,36725.7,45-54
1233,Microondas,$110.22,12.0,2024-10-10,Electrodomésticos,110.22,1322.6399999999999,2024-10,255,Marja Barrass,43,Mar del Plata,14200.5,35-44
1239,Batidora,$94.29,2.0,2024-10-10,Electrodomésticos,94.29,188.58,2024-10,404,Ab Wilsher,42,Resistencia,29723.13,35-44
1724,Aspiradora,$95.89,1.0,2024-10-10,Electrodomésticos,95.89,95.89,2024-10,538,Gerda Witherington,25,Bahía Blanca,17630.01,25-34
2389,Proyector,$73.93,5.0,2024-10-10,Electrónica,73.93,369.65000000000003,2024-10,144,Elyn Hiorn,39,Santa Fe,14548.46,35-44
2671,Parlantes Bluetooth,$30.22,6.0,2024-10-10,Electrónica,30.22,181.32,2024-10,549,Clywd Dimic,26,Corrientes,28118.15,25-34
2692,Televisor,$52.35,2.0,2024-10-10,Electrónica,52.35,104.7,2024-10,5,Dore Cockshtt,28,Rosario,28245.65,25-34
2998,Proyector,$115.84,10.0,2024-10-10,Electrónica,115.84,1158.4,2024-10,283,Baillie Lyttle,48,Buenos Aires,28316.16,45-54
382,Cuadro decorativo,$115.19,3.0,2024-10-11,Decoración,115.19,345.57,2024-10,499,Erinn Kemmis,23,Bahía Blanca,46672.8,<=24
438,Rincón de plantas,$104.88,10.0,2024-10-11,Decoración,104.88,1048.8,2024-10,317,Chere Gaudon,40,Resistencia,33321.22,35-44
584,Jarrón decorativo,$77.31,8.0,2024-10-11,Decoración,77.31,618.48,2024-10,354,Giacinta Coley,37,Santa Fe,23017.41,35-44
778,Rincón de plantas,$32.69,5.0,2024-10-11,Decoración,32.69,163.45,2024-10,291,Marie-jeanne Johnson,28,Santa Fe,42821.99,25-34
867,Elementos de cerámica,$65.85,5.0,2024-10-11,Decoración,65.85,329.25,2024-10,37,Maurice Pelling,26,Corrientes,25838.89,25-34
1113,Microondas,$79.45,3.0,2024-10-11,Electrodomésticos,79.45,238.35000000000002,2024-10,121,Pernell Paffley,26,Rosario,55701.93,25-34
1567,Horno eléctrico,$101.95,4.0,2024-10-11,Electrodomésticos,101.95,407.8,2024-10,313,Francklyn Clutheram,41,Bahía Blanca,16654.82,35-44
1610,Plancha de vapor,$91.96,1.0,2024-10-11,Electrodomésticos,91.96,91.96,2024-10,231,Hedvig Jirick,33,Resistencia,20628.14,25-34
2258,SmartWatch,$68.66,5.0,2024-10-11,Electrónica,68.66,343.29999999999995,2024-10,334,Adrianna Fenby,43,Buenos Aires,15105.29,35-44
2732,Televisor,$73.89,5.0,2024-10-11,Electrónica,73.89,369.45,2024-10,408,Michele Mattiessen,43,Salta,30235.29,35-44
97,Elementos de cerámica,$116.32,9.0,2024-10-12,Decoración,116.32,1046.8799999999999,2024-10,167,Emilie Alforde,32,Merlo,28734.62,25-34
317,Elementos de cerámica,$94.69,11.0,2024-10-12,Decoración,94.69,1041.59,2024-10,116,Gabrielle Napolitano,29,Merlo,39892.04,25-34
472,Cuadro decorativo,$78.90,2.0,2024-10-12,Decoración,78.9,157.8,2024-10,503,Edi Schankelborg,40,Resistencia,42960.42,35-44
725,Alfombra,$111.36,11.0,2024-10-12,Decoración,111.36,1224.96,2024-10,341,Karena Athy,31,Santa Fe,8996.96,25-34
1890,Plancha de vapor,$102.24,9.0,2024-10-12,Electrodomésticos,102.24,920.16,2024-10,136,Bern Tregian,32,San Miguel de Tucumán,31384.95,25-34
2137,Cámara digital,$108.68,1.0,2024-10-12,Electrónica,108.68,108.68,2024-10,313,Francklyn Clutheram,41,Bahía Blanca,16654.82,35-44
2242,Televisor,$72.27,7.0,2024-10-12,Electrónica,72.27,505.89,2024-10,82,Muffin Stather,30,Rosario,46088.54,25-34
2352,Televisor,$82.27,2.0,2024-10-12,Electrónica,82.27,164.54,2024-10,415,Cordey Ingles,42,Posadas,30858.3,35-44
2359,Proyector,$52.24,10.0,2024-10-12,Electrónica,52.24,522.4,2024-10,176,Cosette Baggaley,39,Merlo,27080.31,35-44
2470,Consola de videojuegos,$111.81,9.0,2024-10-12,Electrónica,111.81,1006.29,2024-10,566,Lauri Munns,23,Resistencia,31259.14,<=24
